,Cloumns0,Cloumns1,Cloumns2,Cloumns3,Cloumns4,Cloumns5,Cloumns6,Cloumns7,Cloumns8,Cloumns9,Cloumns10,Cloumns11,Cloumns12,Cloumns13,Cloumns14,Cloumns15,Cloumns16,Cloumns17,Cloumns18,Cloumns19,Cloumns20,Cloumns21,Cloumns22,Cloumns23,Cloumns24,Cloumns25,Cloumns26,Cloumns27,Cloumns28,Cloumns29,Cloumns30,Cloumns31,Cloumns32,Cloumns33,Cloumns34,Cloumns35,Cloumns36,Cloumns37,Cloumns38,Cloumns39,Cloumns40,Cloumns41,Cloumns42,Cloumns43,Cloumns44,Cloumns45,Cloumns46,Cloumns47,Cloumns48,Cloumns49
14,0.059047796484637385,0.057657014257227454,0.05735058161828207,0.05752775212974074,0.0579565578960229,0.05790068562754497,0.057819339615470366,0.057819339615470366,0.05640726479380954,0.05640726479380954,0.057836770225380425,0.057836770225380425,0.057836770225380425,0.057836770225380425,0.057836770225380425,0.05749208331027034,0.05739399446966296,0.05743102139463499,0.05771493201469337,0.058294232614752445,0.05792728560172014,0.05823548373870078,0.05800329926163295,0.05756299864982868,0.057046240936105275,0.057046240936105275,0.05726896063218749,0.05726896063218749,0.058078237231899005,0.05826760901097121,0.05826760901097121,0.05862669905732735,0.05806360804235084,0.0592453812922465,0.0592453812922465,0.0586406237931243,0.0586406237931243,0.058661542757860896,0.058661542757860896,0.0585401365125314,0.05889093108462914,0.05889093108462914,0.058219396950760297,0.060207445947244934,0.05919868847873541,0.05854444718146869,0.05854444718146869,0.05907808832857747,0.05790716707604896,0.06044084371714106
15,0.05917416837122829,0.057832644691158175,0.057557228951836625,0.05771541298412616,0.05813713307660801,0.05799185117034182,0.05797441522154502,0.05797441522154502,0.05649038903372321,0.05649038903372321,0.05806902591279897,0.05806902591279897,0.05806902591279897,0.05806902591279897,0.05806902591279897,0.05769335885984501,0.0575719106752043,0.05760966882949157,0.05790330941241694,0.05850476725012897,0.05812650494096733,0.05846322880048298,0.05820319473199892,0.05772384907476433,0.057174746435662685,0.057174746435662685,0.05741719916321721,0.05741719916321721,0.05828627603747906,0.05850322238756459,0.05850322238756459,0.05887803758160082,0.058270748507180434,0.05977958620366469,0.05977958620366469,0.058899661938051594,0.058899661938051594,0.058905581872154805,0.058905581872154805,0.058793541278418564,0.05917733819773813,0.05917733819773813,0.05840229389710374,0.06062893202064877,0.05955020401586006,0.058821187746331965,0.058821187746331965,0.059373437038577136,0.058103556380896454,0.06086016719670123
16,0.059300649585724285,0.058005759053387757,0.05776353319741194,0.05790323045988423,0.05831485320441043,0.058130179899658546,0.05812881648051673,0.05812881648051673,0.05669244613353168,0.05669244613353168,0.05830113824960836,0.05830113824960836,0.05830113824960836,0.05830113824960836,0.05830113824960836,0.05790707424564984,0.05774935652767863,0.05778902462612194,0.0580914753381499,0.05871471971220492,0.05832405621536663,0.058690757856193404,0.05841517983240095,0.05791297783455303,0.05730373552762214,0.05730373552762214,0.05756543050567153,0.05756543050567153,0.05849486299925949,0.058758437860230606,0.058758437860230606,0.05912936207684865,0.058477811332221505,0.060312937041840695,0.060312937041840695,0.059159973599836845,0.059159973599836845,0.05914862287449938,0.05914862287449938,0.05904567755159029,0.0594636967406871,0.0594636967406871,0.058584921646326026,0.06104895761281405,0.059794501140306947,0.059051863722529796,0.059051863722529796,0.05966984982192131,0.05829992941009579,0.06131085269387041
17,0.05942712204460237,0.05818961742648063,0.05796941825780096,0.05809220440048572,0.058515204770641156,0.05833715862015451,0.05828326241665267,0.05828326241665267,0.05677102230186154,0.05677102230186154,0.058531432268588895,0.058531432268588895,0.058531432268588895,0.058531432268588895,0.058531432268588895,0.05812344439790497,0.05793731907785177,0.05797604442220479,0.05827960686487139,0.05903524279563062,0.058521302575443856,0.058909688922272566,0.058627126853677464,0.05807296282150741,0.057432718261617395,0.057432718261617395,0.057721415880057365,0.057721415880057365,0.058704411418534476,0.05901336018467952,0.05901336018467952,0.05938104040764333,0.05866687577399183,0.06086902144560541,0.06086902144560541,0.059420405595922154,0.059420405595922154,0.05939165722658178,0.05939165722658178,0.05929753867232187,0.05976560105154873,0.05976560105154873,0.0587675401411027,0.06146905465419538,0.06003830822556408,0.0592823479954123,0.0592823479954123,0.059976182747880816,0.05849714285710418,0.061761406702247355
18,0.05955378916774379,0.05837368554956187,0.0580722339959535,0.058281251892403435,0.05871492931281828,0.05864633501801754,0.058437671860347186,0.058437671860347186,0.056849538431265084,0.056849538431265084,0.05873459068683981,0.05873459068683981,0.05873459068683981,0.05873459068683981,0.05873459068683981,0.05833716621867942,0.058225401366495316,0.058159312744067646,0.058471980354103094,0.059239525366981335,0.058791823141771504,0.05912779129010785,0.058839095742507355,0.058232358549566494,0.057561696509272654,0.057561696509272654,0.0578772440854195,0.0578772440854195,0.05891344472526319,0.05924983430819068,0.05924983430819068,0.05963214590138214,0.05885550761542294,0.06142445437755162,0.06142445437755162,0.05969138965474024,0.05969138965474024,0.05963504667085531,0.05963504667085531,0.05955058616343413,0.060066186226747184,0.060066186226747184,0.05895012413603935,0.0619207560686491,0.0602821180646531,0.05951278836757033,0.05951278836757033,0.06028244078681738,0.058694352047926654,0.062063905906321604
19,0.059681619621115414,0.05855771598012647,0.058123588073612856,0.058470272649761096,0.05889392922121098,0.05887167709659442,0.05859204612194037,0.05859204612194037,0.05692799475944679,0.05692799475944679,0.05893419605792319,0.05893419605792319,0.05893419605792319,0.05893419605792319,0.05893419605792319,0.05855085156317278,0.0585133163615514,0.058342884025947166,0.05866386968961837,0.059442033899603425,0.05923062597633213,0.05934571960861945,0.05903832289067222,0.05839164924350605,0.05769352581863636,0.05769352581863636,0.058033059261645814,0.058033059261645814,0.059122420226528825,0.05948570757028857,0.05948570757028857,0.05988335044452378,0.059044107842041144,0.062000628581823106,0.062000628581823106,0.0599607000494699,0.0599607000494699,0.05991717058942965,0.05991717058942965,0.059945071226210685,0.06036651719295779,0.06036651719295779,0.0591334795037705,0.06237226940811539,0.060658918057324346,0.059743897087880866,0.059743897087880866,0.06058790173712023,0.05889155723285375,0.06236552906632595
20,0.05992438959493561,0.05873045595030364,0.058174859234185965,0.05865923620260538,0.05907180185347847,0.059094976077061635,0.05874606124546317,0.05874606124546317,0.05700694684904365,0.05700694684904365,0.05913396883383429,0.05913396883383429,0.05913396883383429,0.05913396883383429,0.05913396883383429,0.058764594257069626,0.05871809605018364,0.058532407529547435,0.05885569341119222,0.05964415480782019,0.05966652706882912,0.05958366870665076,0.05923730400941576,0.058550502246275934,0.05782516613115726,0.05782516613115726,0.05818950036678444,0.05818950036678444,0.05933282345377361,0.059721559185819326,0.059721559185819326,0.06013453226158789,0.05925913267782562,0.06257671119471896,0.06257671119471896,0.06022973317163416,0.06022973317163416,0.06019924491869299,0.06019924491869299,0.06021252907638099,0.06066783666176179,0.06066783666176179,0.05931682584266913,0.06282177431134804,0.060906820343761735,0.059974998598915696,0.059974998598915696,0.06089457388874936,0.05909367175643008,0.06266709723564057
21,0.06017297826737596,0.05890121426720703,0.0582533468399463,0.058829930801073856,0.059246996600568966,0.0591979756859682,0.0588999251457336,0.0588999251457336,0.057085899559812525,0.057085899559812525,0.059330284273687306,0.059330284273687306,0.059330284273687306,0.059330284273687306,0.059330284273687306,0.058978854756259504,0.05891777001808647,0.05867460940187952,0.059047673283406016,0.059953331531855274,0.06011528581806048,0.05982127463324203,0.05945028151880327,0.05873702372697813,0.05795679826957251,0.05795679826957251,0.058345929723911755,0.058345929723911755,0.05966486520872989,0.059957167169768906,0.059957167169768906,0.06038717087095127,0.05947407307582786,0.06264882102771378,0.06264882102771378,0.06050016592398993,0.06050016592398993,0.06043843718090809,0.06043843718090809,0.060478007077751236,0.060985475632387,0.060985475632387,0.059570921166746504,0.06330283283413855,0.06115473612194991,0.06025768031904208,0.06025768031904208,0.06120120395534133,0.059295787638443995,0.06315244822088092
22,0.06042106834328467,0.05907217748140149,0.058370755140057795,0.05899974060120592,0.05942268113828063,0.05928926632645129,0.05905297698780847,0.05905297698780847,0.05716304263046945,0.05716304263046945,0.059523697478597426,0.059523697478597426,0.059523697478597426,0.059523697478597426,0.059523697478597426,0.05919747770163408,0.05923013367312139,0.05881595096026565,0.059243899654193674,0.06026241039074056,0.0605627840601567,0.06004203555476613,0.059662579960885524,0.05892349506257493,0.05808841910770134,0.05808841910770134,0.058580868314913215,0.058580868314913215,0.059881455037417444,0.06019749235316793,0.06019749235316793,0.06063915342137896,0.059670112535284744,0.06272381422906466,0.06272381422906466,0.0609315275305258,0.0609315275305258,0.06067626311241317,0.06067626311241317,0.06074557853309416,0.06130123303602421,0.06130123303602421,0.059758150302284506,0.06379117179942755,0.06140203449308709,0.06048394732871614,0.06048394732871614,0.06151806502532321,0.059497644543868744,0.06345498479682343
23,0.060668014707347014,0.0592427859735819,0.05854611285019787,0.05918819675033997,0.0596227849238207,0.05938824004476761,0.05920586777968378,0.05920586777968378,0.057240198769804254,0.057240198769804254,0.05971691597487497,0.05971691597487497,0.05971691597487497,0.05971691597487497,0.05971691597487497,0.05941581373038783,0.05954263985474137,0.05895814891670796,0.05944037199672157,0.060570568821313744,0.06061892101694564,0.060261565579370464,0.05987482368430488,0.05908136251127451,0.05822013087144472,0.05822013087144472,0.05874537173815984,0.05874537173815984,0.06009516606348147,0.0604365393909572,0.0604365393909572,0.060891092079898304,0.05986558885534825,0.06283626792417771,0.06283626792417771,0.06121408800940058,0.06121408800940058,0.06091573848402457,0.06091573848402457,0.06116436038408113,0.06161671947993082,0.06161671947993082,0.059944987907879534,0.06427704333806113,0.061804850709965685,0.06070991809759256,0.06070991809759256,0.061836367214835375,0.05969949545125691,0.06375742282706241
24,0.060921030287783125,0.05945744346542402,0.05875302674786499,0.05937662061271476,0.05982206136124358,0.059487159385363926,0.05935866312403085,0.05935866312403085,0.05731757588331645,0.05731757588331645,0.05991003015871189,0.05991003015871189,0.05991003015871189,0.05991003015871189,0.05991003015871189,0.059633969111732923,0.05976054178041189,0.05915573488889664,0.059635930644130336,0.06089277474901564,0.060646993704313854,0.060480883173848456,0.06007795099041058,0.059237899375987134,0.05835183301456462,0.05835183301456462,0.05890964023485045,0.05890964023485045,0.060310962109124885,0.06067560515039952,0.06067560515039952,0.06109057325789007,0.06008866079828008,0.06300488608679672,0.06300488608679672,0.06149243984317298,0.06149243984317298,0.06120377278380738,0.06120377278380738,0.06144568027001114,0.06193271425560591,0.06193271425560591,0.06013179264958127,0.0647968999634422,0.062207608596527394,0.06093584949354374,0.06093584949354374,0.06215199918109401,0.059901314740064174,0.06405891832244864
25,0.06131841887868029,0.05967214353708447,0.05895910825899357,0.059564978659122456,0.060021180267510035,0.05957534246803696,0.05951167893364983,0.05951167893364983,0.05751462129234812,0.05751462129234812,0.06010306454524676,0.06010306454524676,0.06010306454524676,0.06010306454524676,0.06010306454524676,0.05985239374381889,0.05997396242330131,0.05935306890201528,0.059831699630120444,0.06121483522220569,0.06066102954480814,0.06072963463751158,0.06027978308080986,0.059393696674336166,0.05848352882157594,0.05848352882157594,0.059073872243423295,0.059073872243423295,0.060653013627551766,0.060914636684742715,0.060914636684742715,0.06128967351913864,0.060310693864251225,0.06325775749598993,0.06325775749598993,0.061772035063684186,0.061772035063684186,0.06149174084060407,0.06149174084060407,0.06172984994940464,0.06226529982507196,0.06226529982507196,0.060320184984543355,0.065324358061748,0.06245989868773827,0.061162434507886845,0.061162434507886845,0.06246901351122121,0.060103803733933515,0.06436032528147353
26,0.06157506566584581,0.059887422318634614,0.059109042296721565,0.0597649074489339,0.0602251632737817,0.0596625891840223,0.059733159447959976,0.059733159447959976,0.0577117493335344,0.0577117493335344,0.06030078606457709,0.06030078606457709,0.06030078606457709,0.06030078606457709,0.06030078606457709,0.060068795988012194,0.06031582156462205,0.05955033839996304,0.06014905927905827,0.061429690665915755,0.06067506386247636,0.06097790540790893,0.060492489889901184,0.05954957773474384,0.05861695287100713,0.05861695287100713,0.05923930729083607,0.05923930729083607,0.06088367960797858,0.06115362415518785,0.06115362415518785,0.06148875181812337,0.06053446167611977,0.06363679807553398,0.06363679807553398,0.06201220016632821,0.06201220016632821,0.06177961672119475,0.06177961672119475,0.06200894094049747,0.06260556673055341,0.06260556673055341,0.060508564635033776,0.06584143177494663,0.0627114613850641,0.06144977024286008,0.06144977024286008,0.06298344550038107,0.06030628465237892,0.06488250692071121
27,0.06183146257255319,0.06020826405326777,0.0593138361169496,0.05997291276981913,0.06042976616183861,0.059749662531407746,0.05988757481115567,0.05988757481115567,0.05790887656644434,0.05790887656644434,0.06049477567982426,0.06049477567982426,0.06049477567982426,0.06049477567982426,0.06049477567982426,0.06028335915830043,0.060657641266850165,0.05970118026737389,0.06035287204235241,0.061750233948890204,0.06069691583370876,0.061195223535604304,0.060705258725214054,0.05973188604002934,0.05875036878893486,0.05875036878893486,0.05948986853593155,0.05948986853593155,0.06111340502693162,0.06139227763055077,0.06139227763055077,0.06171856920960954,0.06087666854406469,0.06420426258618588,0.06420426258618588,0.06225080302972874,0.06225080302972874,0.06201031149847276,0.06201031149847276,0.062290592891450086,0.06293535265306266,0.06293535265306266,0.06076805251103501,0.06676302087463841,0.06295692649828101,0.06173708698097026,0.06173708698097026,0.06332192272888044,0.06057196766347432,0.06522060935338066
28,0.06209361362177637,0.06042692169093532,0.05951595268023439,0.060179692392201715,0.06063386269408333,0.059835811835579455,0.06003893603106272,0.06003893603106272,0.05798340548483613,0.05798340548483613,0.06068843134649386,0.06068843134649386,0.06068843134649386,0.06068843134649386,0.06068843134649386,0.060497906920697016,0.06089777443874005,0.05985132468686977,0.06055164163303642,0.06203887745296841,0.0607296780673707,0.06141089414687144,0.06091799160838135,0.0599141469788388,0.058883568407374735,0.058883568407374735,0.05966348498499559,0.05966348498499559,0.061473269699318045,0.061643894404929886,0.061643894404929886,0.061948347214877394,0.061100587666150265,0.06483155661308738,0.06483155661308738,0.0624889799700157,0.0624889799700157,0.06229741102998663,0.06229741102998663,0.06273085590892669,0.06327232275705115,0.06327232275705115,0.06102748911789187,0.06768271334653267,0.0632019888148467,0.06195577983632586,0.06195577983632586,0.0636501910732418,0.060778250170774574,0.06555851057722109
